x,y,pass_end_x,pass_end_y,pass_angle,pass_length,pass_technique,pass_type,play_pattern,under_pressure,possession_team_id,shot_statsbomb_xg_y
89.8,12.2,92.3,25.3,1.3822241,13.336416,Normal,Open Play,Regular Play,True,184,0.021994337
102.4,37.5,103.1,33.8,-1.3838171,3.765634,Normal,Open Play,From Throw In,False,172,0.24201803
115.6,3.9,113.3,47.2,1.6238643,43.361042,Normal,Open Play,From Throw In,False,184,0.075704716
99.3,21.5,95.3,41.1,1.7721134,20.004,Normal,Open Play,Regular Play,True,184,0.033409584
98.3,21.8,110.4,42.3,1.0375813,23.80462,Normal,Open Play,Regular Play,False,184,0.063047364
115.9,58.9,105.6,51.9,-2.5446815,12.453513,Normal,Open Play,Regular Play,False,172,0.11591514
110.4,20.8,114.3,38.1,1.3490692,17.734148,Normal,Open Play,Regular Play,False,184,0.23188977
116.3,70.1,110.7,36.9,-1.7378981,33.668976,Normal,Open Play,From Throw In,True,184,0.0628332
72.1,22.4,84.6,40.0,0.9532393,21.587265,Normal,Open Play,Regular Play,True,184,0.35052598
39.0,33.4,106.8,61.9,0.39792886,73.54652,Normal,Free Kick,From Free Kick,False,172,0.008964194
91.7,32.4,107.1,46.3,0.7342483,20.745361,Normal,Open Play,Regular Play,False,173,0.034268524
110.0,26.9,103.6,33.9,2.3114483,9.484725,Normal,Open Play,Regular Play,False,176,0.08419586
111.6,31.4,112.8,47.6,1.4968573,16.244383,Normal,Open Play,From Corner,False,176,0.12620577
117.8,62.1,114.2,54.8,-2.0289495,8.13941,Normal,Open Play,From Free Kick,False,176,0.015485122
77.1,71.8,101.2,34.6,-0.99593437,44.32437,Normal,Open Play,From Throw In,False,176,0.038879238
120.0,80.0,114.0,33.2,-1.6983058,47.18305,Inswinging,Corner,From Corner,False,173,0.055750966
120.0,0.1,115.9,31.4,1.7010452,31.567389,Inswinging,Corner,From Corner,False,173,0.063179135
84.4,39.9,111.1,53.1,0.45914313,29.784727,Normal,Open Play,Regular Play,False,173,0.13197608
120.0,80.0,112.8,47.3,-1.7875216,33.48328,Inswinging,Corner,From Corner,False,173,0.045436326
120.0,80.0,114.1,49.4,-1.7612695,31.1636,Inswinging,Corner,From Corner,False,173,0.04424924
120.0,80.0,117.0,36.9,-1.6402898,43.20428,Outswinging,Corner,From Corner,False,176,0.1991983
56.0,12.0,108.3,12.4,0.0076480345,52.30153,Normal,Open Play,Regular Play,False,173,0.06980117
75.7,21.8,91.8,24.3,0.15404923,16.292944,Normal,Open Play,From Corner,False,176,0.043619033
120.0,80.0,111.5,44.5,-1.8058085,36.503426,Outswinging,Corner,From Corner,False,176,0.055842903
105.0,5.4,113.5,46.1,1.3649104,41.578117,Normal,Open Play,Regular Play,False,176,0.088739365
113.9,61.2,107.3,53.8,-2.2991138,9.915645,Normal,Open Play,Regular Play,False,173,0.054058485
120.0,80.0,111.3,40.3,-1.7865295,40.642097,Outswinging,Corner,From Corner,False,181,0.063743204
109.7,58.6,98.7,45.6,-2.2730532,17.029387,Normal,Open Play,Regular Play,False,181,0.06561339
87.0,26.7,102.5,33.9,0.43485975,17.090641,Normal,Open Play,Regular Play,False,181,0.06555969
93.7,39.1,99.3,46.9,0.94812554,9.602083,Normal,Open Play,From Throw In,True,181,0.088602304
120.0,80.0,109.7,30.4,-1.7755475,50.65817,Outswinging,Corner,From Corner,False,181,0.026794972
83.4,42.9,95.3,26.6,-0.9401786,20.181675,Normal,Open Play,Regular Play,True,872,0.022953842
93.7,45.6,100.1,42.4,-0.4636476,7.1554174,Normal,Recovery,From Keeper,True,872,0.05066532
98.9,27.2,106.2,49.1,1.2490457,23.084627,Normal,Open Play,From Counter,False,181,0.18604963
97.0,39.7,97.5,31.0,-1.5133882,8.714356,Normal,Open Play,Regular Play,True,181,0.046168316
102.0,42.0,105.5,32.6,-1.2143594,10.030454,Normal,Open Play,From Throw In,False,174,0.1418751
85.0,63.9,112.8,33.7,-0.82675385,41.04729,Normal,Free Kick,From Free Kick,False,171,0.09078318
106.6,23.7,106.0,30.9,1.6539376,7.2249565,Normal,Open Play,From Throw In,True,174,0.05758426
61.4,5.8,92.9,20.8,0.4444192,34.88911,Through Ball,Open Play,From Keeper,True,171,0.010350392
97.8,50.3,110.3,50.3,0.0,12.5,Through Ball,Open Play,From Counter,False,174,0.12476919
120.0,0.1,110.8,32.5,1.8474647,33.680855,Outswinging,Corner,From Corner,False,171,0.012782471
113.0,68.0,112.0,43.7,-1.6119254,24.320568,Normal,Open Play,From Throw In,False,174,0.14538841
99.7,38.5,110.0,34.0,-0.41190103,11.240107,Through Ball,Open Play,Regular Play,False,174,0.3059708
62.9,29.1,83.6,19.1,-0.45002976,22.98891,Normal,Open Play,Regular Play,False,174,0.02337568
110.7,18.8,104.7,30.0,2.0626056,12.705904,Normal,Open Play,From Throw In,True,171,0.056368727
120.0,80.0,111.1,44.2,-1.81446,36.8897,Inswinging,Corner,From Corner,False,171,0.056887858
120.0,0.1,114.6,34.6,1.7260584,34.92005,Outswinging,Corner,From Corner,False,174,0.11145121
120.0,80.0,111.7,39.6,-1.7734225,41.243786,Inswinging,Corner,From Corner,False,174,0.079800434
87.2,73.6,114.6,36.1,-0.9397838,46.443623,Normal,Free Kick,From Free Kick,False,171,0.21521805
99.7,63.8,99.8,52.4,-1.5620246,11.400438,Normal,Recovery,From Keeper,False,174,0.04300658
98.4,10.6,112.6,41.5,1.1400316,34.00662,Normal,Open Play,From Throw In,False,174,0.17788284
120.0,0.1,111.7,45.8,1.7504573,46.447605,Outswinging,Corner,From Corner,False,174,0.046946645
92.8,53.3,97.5,60.6,0.9987668,8.682166,Normal,Open Play,Regular Play,True,171,0.012244325
118.1,66.0,111.4,49.4,-1.9544147,17.901117,Normal,Open Play,From Kick Off,False,174,0.12957592
97.9,73.6,105.7,42.2,-1.3273169,32.35429,Normal,Open Play,From Goal Kick,False,171,0.5350814
74.4,40.4,89.7,33.2,-0.43984258,16.909464,Normal,Open Play,From Counter,False,174,0.04725992
20.6,42.6,97.9,65.7,0.2903883,80.67776,Normal,Open Play,From Corner,False,174,0.044563863
86.2,16.3,100.1,34.4,0.9159022,22.821482,Normal,Open Play,Regular Play,False,171,0.090535246
86.9,28.7,92.9,42.4,1.1580031,14.956269,Normal,Open Play,From Free Kick,True,174,0.028213756
96.5,37.9,105.6,50.7,0.95276743,15.705094,Normal,Open Play,Regular Play,False,174,0.080941215
91.8,58.6,105.1,52.0,-0.46063557,14.847559,Normal,Open Play,From Throw In,False,171,0.044162355
87.5,17.2,116.2,51.9,0.87975436,45.03088,Normal,Open Play,From Throw In,False,180,0.029670373
63.8,16.0,66.8,18.5,0.69473827,3.905125,Normal,Open Play,From Counter,False,189,0.027843604
82.9,20.3,116.5,39.1,0.51012576,38.50195,Normal,Free Kick,From Free Kick,False,180,0.41110834
101.3,12.9,110.7,33.9,1.1499242,23.007824,Normal,Open Play,From Throw In,False,180,0.11401186
85.2,31.5,98.6,18.8,-0.7585847,18.462124,Normal,Open Play,Regular Play,False,189,0.024639158
98.7,31.0,104.5,19.8,-1.0929652,12.612692,Normal,Recovery,From Corner,True,180,0.028388139
106.8,15.0,99.2,15.3,3.1021395,7.605919,Normal,Open Play,From Throw In,True,189,0.01158258
106.5,23.2,97.1,32.5,2.361542,13.223085,Normal,Open Play,Regular Play,False,189,0.054624524
120.0,0.1,114.8,37.0,1.7107959,37.264595,Inswinging,Corner,From Corner,False,180,0.23961154
79.7,23.0,73.9,47.6,1.8023401,25.274492,Normal,Open Play,From Throw In,True,189,0.0627597
84.3,57.6,112.5,58.0,0.014183446,28.202837,Through Ball,Open Play,From Counter,False,185,0.08063285
110.4,11.4,104.8,9.9,-2.8798792,5.7974133,Normal,Open Play,From Throw In,False,177,0.010120925
120.0,0.1,111.3,34.4,1.819202,35.386154,Inswinging,Corner,From Corner,False,185,0.056811895
120.0,0.1,114.3,39.9,1.7130451,40.206093,Inswinging,Corner,From Corner,False,177,0.1386163
105.8,19.8,108.7,32.2,1.3410546,12.734598,Normal,Open Play,Regular Play,False,185,0.38180178
84.6,72.5,113.3,35.9,-0.90579313,46.51075,Normal,Free Kick,From Free Kick,False,185,0.120230235
98.3,80.0,98.9,56.1,-1.545697,23.90753,Normal,Throw-in,From Throw In,False,185,0.07757447
120.0,80.0,112.0,42.1,-1.7788244,38.735126,Inswinging,Corner,From Corner,False,185,0.06889852
84.7,60.9,111.0,37.7,-0.7228536,35.07036,Normal,Free Kick,From Free Kick,False,185,0.17181334
101.1,38.0,101.4,25.8,-1.5462111,12.203688,Normal,Open Play,Regular Play,False,177,0.059897434
120.0,80.0,110.3,42.5,-1.8239151,38.734222,Outswinging,Corner,From Corner,False,177,0.053881373
84.2,37.2,89.4,22.1,-1.2391452,15.970284,Normal,Open Play,Regular Play,False,177,0.028045755
90.2,73.5,92.3,55.8,-1.4527043,17.82414,Normal,Open Play,From Counter,True,185,0.024604738
80.0,66.5,111.1,26.6,-0.9087129,50.588734,Normal,Free Kick,From Free Kick,False,177,0.04825952
72.4,26.0,91.4,54.5,0.98279375,34.25274,Normal,Open Play,Regular Play,False,185,0.029759351
117.6,23.2,113.7,43.3,1.7624449,20.474863,Normal,Open Play,From Throw In,False,185,0.27308154
94.1,19.5,112.3,29.0,0.48107505,20.530222,Through Ball,Open Play,From Free Kick,False,177,0.19832496
73.8,50.2,98.0,6.2,-1.0679531,50.215935,Normal,Open Play,From Goal Kick,False,185,0.026875567
120.0,80.0,113.1,43.6,-1.758134,37.04821,Outswinging,Corner,From Corner,False,177,0.12048405
92.2,65.2,109.5,31.3,-1.0989233,38.059166,Normal,Open Play,From Throw In,False,184,0.08218425
113.0,22.5,103.1,39.6,2.095592,19.759048,Normal,Open Play,From Corner,False,179,0.123884484
99.9,45.4,112.4,51.9,0.47951928,14.089003,Normal,Recovery,Regular Play,True,179,0.092689246
120.0,80.0,110.6,40.1,-1.8021663,40.992317,Outswinging,Corner,From Corner,False,179,0.09123854
103.2,17.2,111.0,46.4,1.3097677,30.223831,Normal,Open Play,From Throw In,False,184,0.06174358
105.5,70.4,99.8,45.9,-1.799383,25.154324,Normal,Open Play,From Free Kick,False,179,0.0953984
92.5,38.7,104.2,24.3,-0.88847977,18.553976,Normal,Open Play,From Counter,False,179,0.06846456
117.5,28.7,113.6,43.5,1.8284526,15.305228,Normal,Open Play,Regular Play,False,179,0.60493326
112.3,4.4,112.0,42.7,1.578629,38.301174,Normal,Open Play,From Throw In,False,184,0.12909342
96.1,72.0,106.6,31.9,-1.3147005,41.4519,Normal,Open Play,Regular Play,False,179,0.029264273
106.5,43.7,109.6,39.5,-0.9349579,5.2201533,Normal,Recovery,From Corner,True,184,0.100295424
94.8,65.2,108.8,38.3,-1.0909259,30.325071,Normal,Open Play,From Free Kick,False,179,0.09248471
107.1,33.1,107.6,39.7,1.4951832,6.618912,Normal,Open Play,From Throw In,True,184,0.05654913
94.8,73.4,108.9,56.8,-0.8666521,21.780037,Normal,Open Play,From Free Kick,False,179,0.031827837
67.3,32.8,70.4,53.2,1.4199893,20.634195,Normal,Open Play,From Goal Kick,False,179,0.009613537
97.4,59.0,109.1,53.8,-0.41822433,12.803515,Normal,Open Play,From Throw In,False,179,0.08038184
97.0,21.4,97.9,21.0,-0.41822433,0.98488575,Normal,Open Play,From Free Kick,False,179,0.010350621
120.0,0.1,106.6,44.0,1.8670528,45.899563,Outswinging,Corner,From Corner,False,179,0.018765124
74.7,34.5,93.5,56.4,0.8614185,28.862606,Normal,Open Play,Regular Play,False,179,0.24958198
110.0,55.6,108.6,55.8,2.9996955,1.4142135,Normal,Open Play,From Throw In,False,181,0.045389302
97.5,42.8,109.8,46.9,0.32175055,12.965339,Through Ball,Open Play,From Free Kick,True,176,0.05935186
64.2,68.3,79.3,77.9,0.5663006,17.893295,Normal,Open Play,From Throw In,False,181,0.039492812
120.0,0.1,113.2,46.5,1.7163122,46.89563,Inswinging,Corner,From Corner,False,181,0.06053156
83.5,71.2,104.8,42.1,-0.93894196,36.062447,Normal,Free Kick,From Free Kick,False,176,0.022568487
71.6,49.4,90.9,31.6,-0.7449889,26.255095,Normal,Open Play,Regular Play,True,181,0.05758675
84.3,46.3,98.0,31.3,-0.8306634,20.314774,Normal,Open Play,Regular Play,False,181,0.13950376
84.9,80.0,114.0,55.0,-0.70975715,38.364178,Normal,Throw-in,From Throw In,False,181,0.027586076
74.1,35.4,97.1,36.2,0.034768593,23.013908,Through Ball,Open Play,Regular Play,False,181,0.49083692
66.8,61.4,79.1,21.5,-1.2717692,41.752846,Normal,Open Play,Regular Play,False,176,0.03118573
91.4,37.9,103.4,25.5,-0.8017901,17.255724,Normal,Open Play,Regular Play,False,176,0.05471906
59.4,44.4,101.8,71.9,0.5753798,50.537212,Normal,Open Play,From Throw In,False,181,0.026081523
92.5,57.2,101.5,58.7,0.16514868,9.124144,Normal,Open Play,Regular Play,False,176,0.06383193
111.7,34.1,106.9,40.2,2.2374892,7.7620873,Normal,Open Play,From Keeper,False,181,0.27649617
108.4,0.1,111.3,30.5,1.4756894,30.53801,Normal,Throw-in,From Throw In,False,176,0.05192656
85.2,26.5,94.0,14.0,-0.95739084,15.286922,Normal,Open Play,From Throw In,False,181,0.0100933835
98.3,49.6,90.8,49.9,3.101614,7.5059977,Normal,Open Play,From Free Kick,False,181,0.016563123
74.5,62.8,78.3,56.8,-1.0062269,7.1021123,Normal,Open Play,Regular Play,False,181,0.35236272
41.6,32.7,57.2,24.1,-0.503827,17.813478,Normal,Recovery,Regular Play,False,181,0.026093945
110.6,19.8,104.8,26.7,2.269796,9.013878,Normal,Open Play,From Corner,False,181,0.07090626
79.0,71.3,108.7,32.9,-0.9124632,48.54534,Normal,Free Kick,From Free Kick,False,176,0.028740535
83.1,9.6,84.5,24.5,1.4771117,14.965628,Normal,Open Play,Regular Play,False,176,0.022640444
91.2,64.6,108.3,35.2,-1.0439917,34.011322,Normal,Open Play,Other,False,181,0.050344218
103.2,23.5,103.9,41.4,1.5317101,17.913681,Normal,Open Play,From Throw In,False,176,0.06913988
91.8,23.1,107.6,55.9,1.1218897,36.407143,Normal,Open Play,From Corner,False,181,0.01822793
110.0,52.1,104.1,43.4,-2.1667144,10.511898,Normal,Open Play,Regular Play,False,181,0.13115066
77.6,60.0,107.5,35.0,-0.69638085,38.97448,Normal,Free Kick,From Free Kick,False,176,0.032750346
99.3,40.8,106.6,26.9,-1.0872084,15.700318,Normal,Open Play,From Throw In,False,178,0.07008146
95.0,31.0,89.6,36.3,2.36554,7.566373,Normal,Open Play,From Free Kick,True,178,0.020468324
85.4,72.9,96.3,66.0,-0.5643511,12.900388,Normal,Open Play,From Throw In,False,178,0.01026167
105.1,11.3,90.5,15.5,2.8614848,15.192103,Normal,Open Play,From Corner,False,872,0.01979694
102.9,8.1,108.7,43.2,1.4070339,35.575974,Normal,Open Play,Regular Play,False,178,0.09038514
115.6,23.2,112.5,29.3,2.0409799,6.842514,Normal,Open Play,From Corner,False,872,0.091260135
114.3,11.4,113.2,31.6,1.625198,20.229929,Normal,Open Play,Regular Play,False,872,0.12618521
111.5,32.5,107.5,33.3,2.9441972,4.0792155,Normal,Open Play,From Free Kick,True,872,0.22401983
117.3,13.3,118.3,44.9,1.5391613,31.615818,Normal,Open Play,From Free Kick,True,178,0.2248359
96.7,31.3,96.5,17.1,-1.5848799,14.201408,Normal,Open Play,From Free Kick,False,872,0.0061892024
84.3,31.7,83.7,42.0,1.628983,10.317461,Normal,Open Play,From Throw In,False,178,0.016191004
63.7,31.3,77.9,52.7,0.9849535,25.682678,Normal,Open Play,From Counter,False,872,0.18783149
107.3,62.1,101.1,39.0,-1.8330146,23.917566,Normal,Open Play,Regular Play,False,180,0.13599873
120.0,0.1,113.4,42.3,1.7259376,42.712997,Inswinging,Corner,From Corner,False,185,0.16283906
115.6,59.5,111.6,45.2,-1.8435457,14.848906,Normal,Open Play,Regular Play,False,180,0.27069944
115.2,21.2,107.5,27.0,2.4960167,9.64002,Normal,Open Play,Regular Play,False,185,0.054014698
96.2,46.5,91.2,52.0,2.3086114,7.4330344,Normal,Recovery,Regular Play,False,180,0.01306803
85.1,29.1,85.8,47.4,1.5325636,18.313383,Normal,Open Play,Regular Play,False,180,0.04962235
115.6,60.2,108.7,44.9,-1.9944652,16.78392,Normal,Open Play,From Throw In,True,180,0.2050014
99.2,5.6,106.9,57.0,1.4220966,51.973553,Normal,Open Play,From Throw In,False,185,0.12916529
108.9,13.6,96.6,12.8,-3.0766435,12.325989,Normal,Open Play,From Throw In,False,185,0.00997275
73.7,68.0,103.7,57.8,-0.3277385,31.68659,Through Ball,Open Play,From Counter,False,180,0.031664316
31.5,27.7,63.8,36.1,0.25442606,33.37439,Normal,Recovery,From Counter,True,180,0.10990892
96.8,31.2,106.2,25.6,-0.53728473,10.941664,Normal,Open Play,Regular Play,False,185,0.111511834
78.2,68.6,107.3,42.8,-0.7253611,38.89023,Normal,Free Kick,From Free Kick,False,189,0.026042465
105.1,12.1,100.8,26.2,1.8668015,14.741099,Normal,Open Play,From Throw In,False,189,0.032833513
115.3,22.8,109.3,34.0,2.0626056,12.705904,Normal,Open Play,From Free Kick,False,177,0.1451665
120.0,80.0,109.1,39.6,-1.8343236,41.844593,Outswinging,Corner,From Corner,False,189,0.04127642
109.1,25.6,112.7,33.2,1.1284221,8.409518,Normal,Open Play,From Throw In,False,189,0.10185405
109.1,74.3,106.5,52.7,-1.6905904,21.755919,Normal,Open Play,From Throw In,False,189,0.0492444
99.4,31.3,103.2,37.5,1.0209432,7.2718635,Normal,Open Play,From Throw In,False,177,0.12921594
107.9,24.1,101.8,25.6,2.900475,6.2817197,Normal,Open Play,From Throw In,True,189,0.024924725
120.0,0.1,115.1,35.7,1.7075773,35.93564,Inswinging,Corner,From Corner,False,904,0.19840348
93.9,22.1,105.4,19.0,-0.26330656,11.9105,Normal,Open Play,From Corner,False,175,0.008886819
120.0,0.1,110.7,36.8,1.8189781,37.860004,Inswinging,Corner,From Corner,False,904,0.07086947
74.8,37.5,88.2,8.5,-1.1379513,31.946205,Normal,Open Play,Regular Play,False,904,0.028632876
95.7,18.9,107.3,35.4,0.9580395,20.16953,Normal,Open Play,Regular Play,False,904,0.038249943
92.4,33.5,104.0,33.1,-0.0344691,11.6068945,Through Ball,Interception,From Kick Off,True,904,0.1930011
112.7,53.7,109.3,45.3,-1.9554011,9.062009,Normal,Open Play,Regular Play,False,175,0.27135578
94.0,38.3,100.1,57.4,1.2616634,20.050436,Normal,Open Play,Regular Play,False,904,0.033787046
104.9,80.0,92.7,72.8,-2.608437,14.166157,Normal,Throw-in,From Throw In,False,904,0.020404112
111.5,33.5,108.0,37.6,2.2774105,5.390733,Normal,Open Play,From Corner,True,904,0.121185616
107.0,33.8,102.9,39.1,2.2292216,6.700746,Normal,Open Play,Regular Play,False,904,0.096244596
93.3,70.8,106.4,39.4,-1.1755531,34.02308,Normal,Open Play,From Free Kick,False,904,0.023397772
80.3,48.7,100.6,41.9,-0.32322764,21.408644,Normal,Open Play,From Counter,False,904,0.16904834
99.9,52.0,110.4,34.1,-1.0402938,20.75235,Normal,Open Play,From Throw In,False,904,0.11931052
116.6,67.1,110.8,37.9,-1.7668743,29.770454,Normal,Open Play,Regular Play,False,172,0.07151983
112.3,15.8,104.9,36.5,1.9141263,21.982948,Normal,Open Play,Regular Play,False,172,0.0954913
95.5,38.4,102.0,23.8,-1.1519367,15.981552,Normal,Open Play,From Throw In,False,173,0.04333418
111.1,73.3,115.1,44.6,-1.4323156,28.977406,Normal,Open Play,Regular Play,False,173,0.14438686
103.2,26.0,108.5,38.7,1.1754463,13.76154,Normal,Open Play,From Corner,False,173,0.08853261
104.4,32.7,96.0,44.0,2.210036,14.080128,Normal,Recovery,From Corner,False,173,0.036993887
79.4,12.8,110.3,40.6,0.7326363,41.56501,Normal,Free Kick,From Free Kick,False,172,0.12019838
108.5,62.4,110.0,39.2,-1.5062311,23.248442,Normal,Open Play,From Free Kick,False,172,0.06466591
76.6,24.3,83.0,42.3,1.2291808,19.103926,Normal,Recovery,Regular Play,False,172,0.018089399
109.1,22.4,94.2,31.7,2.583597,17.564169,Normal,Open Play,From Throw In,False,172,0.024773328
111.3,72.9,113.0,46.9,-1.5055046,26.055517,Normal,Open Play,From Throw In,False,172,0.055736613
120.0,80.0,109.8,43.1,-1.8404847,38.28381,Outswinging,Corner,From Corner,False,172,0.04872903
98.7,21.5,97.6,39.8,1.6308334,18.33303,Normal,Open Play,Regular Play,True,172,0.036015548
102.5,49.4,99.3,42.5,-2.0050406,7.605919,Normal,Open Play,From Throw In,False,173,0.072450615
49.5,11.9,99.7,27.5,0.30129611,52.56805,Through Ball,Recovery,From Counter,False,172,0.39743197
104.4,8.1,108.4,30.2,1.3917394,22.459074,Normal,Open Play,Regular Play,False,172,0.050979044
111.1,11.9,108.3,32.0,1.7092091,20.294088,Normal,Open Play,From Throw In,False,173,0.10369572
120.0,80.0,111.2,34.2,-1.7606226,46.637753,Outswinging,Corner,From Corner,False,172,0.044919
54.8,45.1,57.4,19.2,-1.4707454,26.030174,Normal,Open Play,Regular Play,False,173,0.03021397
118.4,58.6,110.9,56.9,-2.9186924,7.6902537,Normal,Open Play,From Throw In,False,174,0.015669685
102.3,30.1,99.0,30.0,-3.1112988,3.3015149,Normal,Open Play,From Corner,False,174,0.045168824
101.9,77.5,93.3,57.2,-1.971519,22.046541,Normal,Open Play,Regular Play,False,174,0.018872203
120.0,0.1,113.3,31.0,1.7843195,31.618032,Outswinging,Corner,From Corner,False,186,0.07933875
102.2,76.3,107.1,42.3,-1.4276642,34.351273,Normal,Open Play,From Corner,False,186,0.03178442
77.7,40.6,76.5,22.0,-1.6352232,18.63867,Normal,Open Play,From Free Kick,False,174,0.006217738
73.2,23.9,88.6,27.4,0.2234766,15.79272,Normal,Open Play,From Goal Kick,False,186,0.027770583
114.0,12.9,114.7,29.5,1.5286527,16.614752,Normal,Open Play,From Counter,False,174,0.09096039
83.4,14.8,79.4,22.9,2.0294936,9.033825,Normal,Open Play,From Free Kick,False,186,0.043965925
99.0,37.4,103.0,48.3,1.219082,11.610771,Normal,Open Play,Regular Play,False,174,0.060497306
111.5,66.0,102.6,39.7,-1.8971027,27.765085,Normal,Open Play,Regular Play,False,186,0.09376263
88.4,5.5,100.2,37.7,1.219534,34.29402,Normal,Open Play,From Throw In,False,186,0.031059075
116.6,5.7,112.2,35.9,1.7154738,30.518847,Normal,Open Play,From Throw In,False,174,0.098999485
97.6,35.2,109.3,53.2,0.9944211,21.46835,Normal,Recovery,Regular Play,False,174,0.0982134
115.8,10.6,110.1,36.2,1.7898788,26.226894,Normal,Recovery,Regular Play,False,186,0.05523995
109.8,5.9,110.0,16.9,1.5526165,11.001818,Normal,Open Play,From Free Kick,False,174,0.009477455
120.0,80.0,113.8,50.9,-1.780716,29.75315,Inswinging,Corner,From Corner,False,174,0.04871581
109.6,73.9,108.7,43.1,-1.6000088,30.813147,Normal,Free Kick,From Free Kick,False,186,0.038187247
120.0,0.1,111.5,35.7,1.8051723,36.60068,Inswinging,Corner,From Corner,False,186,0.07704117
